Zipcode,current_price,price_per_m2,Type,Construction_year,Living_area,LOT,Plot,Rooms,Bedrooms,treinstation,tankstation,supermarkt,basisschool,kinderopvang,middelbare school,café,(huis)arts,tandarts,fitnesscentrum,bibliotheek,inhabitants,distribution_fm,population_density,Age_0-15,age_15-25,age_25-45,age_45-65,age_older,indigenous,western_allochtoon,none_western,household,household_single,household_wo_kids,household_with_kids,avg_person_per_household,perc_with_job,high_income,medium_income,low_income,income_avg,social_benefit
1015.0,4500000.0, 8.227,Studio,1005,547.0,,,8,3,,,,,,,,,,,,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
,1146587.0,,-,2011,258.0,780.0,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,498514.0,,-,2011,99.0,260.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087.0,0.0,,-,-,,,,0,0,2200.0,2300.0,778.0,172.0,59.0,3600.0,1500.0,297.0,97.0,134.0,4100.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1019.0,32500.0,-,Garage,-,,,,-,-,1900.0,2200.0,507.0,471.0,210.0,911.0,421.0,333.0,463.0,310.0,968.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1017.0,0.0,-,Appartement,1984,53.0,,,2,-,,,,,,,,,,,,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1018.0,600000.0,,-,2004,102.0,360.0,,4,2,,,,,,,,,,,,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1016.0,1499500.0, 6.755,Woning,1005,222.0,,,7,-,,,,,,,,,,,,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1069.0,0.0,-,Appartement,2003,70.0,,,3,-,,,,,,,,,,,,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1061.0,24500.0,-,Appartement,-,,,,-,-,1200.0,558.0,525.0,273.0,16.0,699.0,482.0,617.0,148.0,597.0,2900.0,10.475,0.9839015151515151,7.2,0.21,0.19,0.33,0.18,0.1,0.26,0.09,0.65,4.75,0.49,0.19,0.33,"2,2",0.6,0.13,0.42,0.45,16.5,0.1208
,408000.0, 3.611,Eengezinswoning,-,113.0,293.0,,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073.0,389000.0, 6.483,Appartement,1903,60.0,,,2,1,1600.0,303.0,516.0,102.0,132.0,236.0,164.0,211.0,230.0,123.0,709.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1086.0,525000.0, 3.365,Woonboot,2010,156.0,510.0,197.0,6,3,2200.0,1200.0,1900.0,287.0,246.0,2600.0,340.0,144.0,54.0,652.0,3100.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1075.0,0.0,-,Appartement,1906,,230.0,,3,2,1800.0,421.0,222.0,622.0,309.0,407.0,171.0,178.0,161.0,310.0,1400.0,5.235,0.9885931558935362,8.225,0.19,0.1,0.35,0.26,0.1,0.64,0.26,0.1,2.675,0.5,0.22,0.28,"2,0",0.74,0.44,0.28,0.28,33.3,0.020499999999999997
1068.0,525000.0,-,Dubbele bovenwoning,1959,,,83.0,-,-,,,,,,,,,,,,15.105,0.905993690851735,9.515,0.14,0.13,0.27,0.22,0.23,0.46,0.11,0.43,8.175,0.52,0.25,0.23,"1,8",0.65,0.14,0.43,0.43,16.9,0.0707
1069.0,27500.0,,-,-,,,17.0,-,-,3000.0,1400.0,544.0,235.0,142.0,1200.0,521.0,507.0,138.0,921.0,5600.0,5.185,0.9383177570093458,8.696,0.18,0.13,0.29,0.23,0.18,0.43,0.13,0.44,2.45,0.48,0.21,0.31,"2,0",0.63,0.11,0.45,0.44,16.4,0.0906
1073.0,285000.0, 7.308,Bovenwoning,1989,39.0,97.0,,1,-,,,,,,,,,,,,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1078.0,0.0,-,Benedenwoning,-,70.0,,,3,2,767.0,820.0,551.0,377.0,270.0,482.0,156.0,223.0,265.0,76.0,516.0,5.035,0.9254302103250477,19.6,0.12,0.11,0.41,0.25,0.11,0.59,0.19,0.22,3.145,0.61,0.2,0.19,"1,6",0.72,0.21,0.39,0.4,20.0,0.0707
1096.0,0.0,-,Appartement,-,28.0,,,1,-,,,,,,,,,,,,2.01,,,0.04,0.42,0.35,0.15,0.04,0.63,0.18,0.19,1.48,0.8,0.15,0.06,"1,3",0.67,0.28,0.16,0.56,24.7,0.0005
1014.0,1167039.0, 5.557,Grachtenpand,-,210.0,600.0,1.0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052.0,55000.0,,-,2010,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079.0,0.0,-,Benedenwoning,-,61.0,,,3,2,,,,,,,,,,,,8.635,0.8530042918454935,9.002,0.11,0.11,0.42,0.24,0.13,0.64,0.17,0.19,5.545,0.63,0.21,0.17,"1,6",0.73,0.19,0.42,0.39,18.6,0.0706
,389000.0, 3.602,Eengezinswoning,-,108.0,280.0,,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063.0,135000.0, 4.500,Studio,1958,30.0,,,-,-,560.0,291.0,557.0,409.0,129.0,963.0,575.0,594.0,27.0,213.0,3200.0,9.185,1.0629213483146067,9.627,0.2,0.15,0.34,0.21,0.11,0.27,0.1,0.63,4.54,0.51,0.17,0.32,"2,0",0.6,0.1,0.45,0.45,16.2,0.1306
1066.0,1345000.0, 3.736,Vrijstaande woning,1934,360.0,930.0,732.0,-,-,2800.0,762.0,1200.0,718.0,553.0,1400.0,682.0,715.0,763.0,760.0,4500.0,13.185,0.9576837416481069,3.15,0.18,0.13,0.26,0.33,0.1,0.62,0.14,0.24,5.67,0.32,0.25,0.42,"2,3",0.75,0.3,0.42,0.28,22.0,0.020499999999999997
1064.0,0.0,,-,1954,62.0,,,-,-,,,,,,,,,,,,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1072.0,0.0,-,Bovenwoning,-,67.0,206.0,,3,2,1900.0,517.0,377.0,103.0,120.0,137.0,107.0,166.0,177.0,208.0,960.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1034.0,29500.0,-,Garage,-,,,10.0,-,-,3400.0,1000.0,336.0,326.0,15.0,1200.0,648.0,218.0,276.0,1900.0,2400.0,12.51,0.9201841903300078,7.553,0.21,0.12,0.26,0.25,0.15,0.43,0.09,0.48,5.675,0.43,0.21,0.37,"2,2",0.63,0.11,0.46,0.43,16.4,0.1007
1011.0,65000.0,,-,-,,,,-,-,1100.0,2200.0,608.0,298.0,145.0,1100.0,147.0,420.0,200.0,53.0,647.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1053.0,0.0,-,Appartement,-,48.0,,,2,1,2000.0,1200.0,526.0,156.0,266.0,265.0,55.0,95.0,314.0,151.0,1800.0,6.775,0.9882525697503672,27.167,0.11,0.12,0.41,0.27,0.1,0.52,0.17,0.31,4.455,0.68,0.16,0.16,"1,5",0.69,0.14,0.43,0.43,17.1,0.1101
,1175075.0,,-,2011,270.0,700.0,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016.0,849000.0, 5.660,Appartement,1906,150.0,,,4,3,1800.0,239.0,112.0,213.0,153.0,280.0,85.0,151.0,191.0,155.0,556.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1012.0,499000.0, 7.448,Woning,-,67.0,260.0,,4,2,423.0,1400.0,23.0,344.0,230.0,89.0,33.0,178.0,205.0,24.0,881.0,4.47,1.4032258064516128,7.268,0.06,0.17,0.51,0.21,0.05,0.53,0.27,0.2,3.35,0.75,0.18,0.06,"1,3",0.71,0.28,0.36,0.36,21.8,0.0203
1061.0,350000.0, 4.023,Appartement,2008,87.0,,,4,3,1200.0,574.0,543.0,275.0,29.0,679.0,501.0,637.0,169.0,581.0,2900.0,10.475,0.9839015151515151,7.2,0.21,0.19,0.33,0.18,0.1,0.26,0.09,0.65,4.75,0.49,0.19,0.33,"2,2",0.6,0.13,0.42,0.45,16.5,0.1208
1067.0,695000.0, 5.560,Woning,1923,125.0,350.0,2.39,5,4,4000.0,2000.0,1600.0,1200.0,1100.0,2500.0,918.0,1600.0,882.0,1900.0,6900.0,895.0,,,0.17,0.14,0.22,0.36,0.1,0.78,0.1,0.12,365.0,0.28,0.3,0.41,"2,4",0.67,0.24,0.27,0.49,19.5,0.0409
1024.0,15000.0,-,Garage,-,,,,-,-,4200.0,3100.0,258.0,439.0,30.0,1800.0,534.0,242.0,154.0,321.0,3200.0,12.21,0.8944918541505041,6.529,0.24,0.14,0.29,0.21,0.13,0.34,0.09,0.57,5.44,0.42,0.18,0.4,"2,2",0.63,0.11,0.49,0.4,16.8,0.1104
,1175075.0,,-,2011,270.0,700.0,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,235000.0,-,Appartement,-,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032.0,980000.0,-,Appartement,-,,,,-,-,,,,,,,,,,,,645.0,,,0.05,0.49,0.3,0.13,0.02,0.66,0.15,0.19,515.0,0.85,0.08,0.07,"1,2",0.7,,,0.7,12.5,0.0206
,69000.0,,-,-,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1165864.0,,-,2017,211.0,528.0,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026.0,429000.0, 2.145,Woonboot,1960,200.0,680.0,1.0,9,7,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1095.0,0.0,-,Dubbele bovenwoning,2017,,385.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017.0,3180000.0,-,Grachtenpand,-,,,,-,-,1700.0,831.0,220.0,640.0,338.0,312.0,74.0,285.0,159.0,225.0,229.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
1012.0,750000.0, 7.075,Bovenwoning,1850,106.0,,,3,2,328.0,1500.0,27.0,315.0,297.0,216.0,46.0,236.0,102.0,186.0,919.0,4.47,1.4032258064516128,7.268,0.06,0.17,0.51,0.21,0.05,0.53,0.27,0.2,3.35,0.75,0.18,0.06,"1,3",0.71,0.28,0.36,0.36,21.8,0.0203
,985165.0,,-,2011,241.0,630.0,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018.0,40000.0,-,Bedrijfsruimte,-,,,,0,0,810.0,1900.0,665.0,224.0,539.0,277.0,396.0,598.0,255.0,641.0,1400.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1018.0,750000.0, 8.621,Appartement,-,87.0,,,3,-,1400.0,1700.0,443.0,142.0,319.0,553.0,124.0,206.0,45.0,313.0,1000.0,7.26,0.9958791208791209,10.031,0.09,0.15,0.34,0.26,0.15,0.64,0.23,0.13,4.49,0.68,0.19,0.13,"1,5",0.66,0.28,0.34,0.38,22.6,0.050300000000000004
1018.0,750000.0, 8.621,Appartement,-,87.0,,,3,-,1400.0,1700.0,443.0,142.0,319.0,553.0,124.0,206.0,45.0,313.0,1000.0,7.26,0.9958791208791209,10.031,0.09,0.15,0.34,0.26,0.15,0.64,0.23,0.13,4.49,0.68,0.19,0.13,"1,5",0.66,0.28,0.34,0.38,22.6,0.050300000000000004
1018.0,799000.0, 9.184,Appartement,-,87.0,,,3,-,1400.0,1700.0,443.0,142.0,319.0,553.0,124.0,206.0,45.0,313.0,1000.0,7.26,0.9958791208791209,10.031,0.09,0.15,0.34,0.26,0.15,0.64,0.23,0.13,4.49,0.68,0.19,0.13,"1,5",0.66,0.28,0.34,0.38,22.6,0.050300000000000004
,613254.0,,-,2011,108.0,280.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012.0,0.0,-,Woning,1906,,,,-,-,,,,,,,,,,,,4.47,1.4032258064516128,7.268,0.06,0.17,0.51,0.21,0.05,0.53,0.27,0.2,3.35,0.75,0.18,0.06,"1,3",0.71,0.28,0.36,0.36,21.8,0.0203
,909991.0,,-,2011,144.0,375.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056.0,0.0,-,Benedenwoning,-,,177.0,,3,2,1800.0,309.0,349.0,70.0,70.0,163.0,175.0,235.0,212.0,246.0,2400.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1025.0,235000.0, 3.672,Appartement,1981,64.0,170.0,67.0,2,1,3600.0,2400.0,202.0,308.0,498.0,424.0,82.0,348.0,314.0,1400.0,3400.0,11.96,0.8790259230164964,3.667,0.17,0.14,0.25,0.22,0.23,0.49,0.1,0.41,6.105,0.5,0.22,0.27,"1,9",0.64,0.15,0.44,0.41,17.3,0.0801
1018.0,455000.0, 5.549,Appartement,2006,82.0,240.0,,3,3,891.0,2500.0,367.0,249.0,97.0,1100.0,183.0,375.0,190.0,232.0,520.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
,1068250.0,,-,2011,168.0,438.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,585559.0,,-,2011,107.0,280.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,454993.0,,-,2011,102.0,270.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1107815.0,,-,2011,196.0,510.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1175075.0,,-,2011,270.0,705.0,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146587.0,,-,2011,258.0,700.0,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1099901.0,,-,2011,192.0,500.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1064294.0,,-,2011,266.0,695.0,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1048469.0,,-,2011,160.0,420.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,909991.0,,-,2011,143.0,375.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016.0,1595000.0, 7.896,Benedenwoning,-,202.0,,,6,-,1100.0,758.0,233.0,472.0,43.0,122.0,141.0,251.0,192.0,291.0,431.0,6.805,1.133228840125392,13.56,0.09,0.12,0.38,0.3,0.11,0.62,0.3,0.08,4.495,0.65,0.23,0.12,"1,5",0.69,0.44,0.26,0.3,30.2,0.01
1075.0,975000.0,-,Appartement,-,,,,-,-,1600.0,555.0,406.0,462.0,261.0,182.0,378.0,295.0,42.0,511.0,1300.0,5.235,0.9885931558935362,8.225,0.19,0.1,0.35,0.26,0.1,0.64,0.26,0.1,2.675,0.5,0.22,0.28,"2,0",0.74,0.44,0.28,0.28,33.3,0.020499999999999997
,1131554.0,,-,2011,197.0,515.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,890208.0,,-,2011,143.0,375.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349000.0, 6.712,Appartement,-,52.0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,652819.0,,-,2011,155.0,405.0,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069.0,0.0,-,Appartement,1968,70.0,,,4,-,,,,,,,,,,,,5.185,0.9383177570093458,8.696,0.18,0.13,0.29,0.23,0.18,0.43,0.13,0.44,2.45,0.48,0.21,0.31,"2,0",0.63,0.11,0.45,0.44,16.4,0.0906
,737100.0,,-,2011,125.0,325.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,587763.0,,-,2011,106.0,280.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016.0,2650000.0,-,Benedenwoning,-,,,,-,-,2000.0,549.0,158.0,577.0,118.0,456.0,87.0,231.0,146.0,177.0,581.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1051.0,415000.0, 5.188,Bovenwoning,1920,80.0,216.0,,3,1,1900.0,973.0,115.0,192.0,78.0,202.0,57.0,145.0,191.0,717.0,1200.0,11.92,1.0135135135135136,25.329,0.13,0.1,0.45,0.25,0.07,0.55,0.18,0.27,7.45,0.64,0.17,0.18,"1,6",0.74,0.17,0.44,0.39,18.0,0.0909
1077.0,1945000.0, 7.452,Tussenwoning,1930,261.0,924.0,150.0,-,-,846.0,616.0,623.0,293.0,118.0,432.0,331.0,105.0,84.0,504.0,845.0,8.165,0.8791714614499425,9.239,0.18,0.11,0.29,0.27,0.16,0.65,0.27,0.08,4.105,0.47,0.25,0.28,"2,0",0.71,0.55,0.23,0.22,38.8,0.0005
1091.0,0.0,-,Benedenwoning,1930,102.0,616.0,,-,-,940.0,973.0,606.0,66.0,143.0,400.0,183.0,15.0,365.0,288.0,904.0,9.295,1.018458197611292,25.2,0.17,0.16,0.37,0.24,0.07,0.35,0.13,0.52,4.955,0.55,0.18,0.27,"1,9",0.63,0.11,0.44,0.45,16.1,0.1407
1022.0,350000.0, 6.364,Tussenwoning,1915,55.0,140.0,85.0,2,1,2100.0,3400.0,665.0,550.0,388.0,265.0,424.0,735.0,339.0,1100.0,1900.0,8.3,1.0231707317073173,7.095,0.18,0.13,0.35,0.25,0.09,0.4,0.11,0.49,4.375,0.54,0.17,0.29,"1,9",0.61,0.08,0.44,0.48,15.3,0.1507
,381416.0,,-,2011,50.0,130.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,458400.0,,-,2011,81.0,210.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094.0,37500.0, 2.344,Appartement,-,16.0,,,-,1,401.0,2000.0,417.0,61.0,248.0,801.0,164.0,218.0,226.0,420.0,679.0,12.055,1.0668380462724936,25.52,0.15,0.14,0.43,0.21,0.07,0.34,0.13,0.53,6.855,0.6,0.18,0.22,"1,8",0.63,0.09,0.42,0.49,15.5,0.1309
1019.0,200000.0,-,Woonboot,-,,,,2,-,,,,,,,,,,,,10.415,1.016456921587609,11.168,0.18,0.13,0.36,0.23,0.1,0.32,0.11,0.57,5.42,0.55,0.18,0.28,"1,9",0.63,0.11,0.42,0.47,15.8,0.1503
1011.0,400000.0, 7.843,Appartement,-,51.0,,,2,-,1200.0,2100.0,527.0,286.0,112.0,1000.0,144.0,448.0,121.0,112.0,730.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1011.0,410000.0, 7.736,Appartement,-,53.0,,,2,-,1200.0,2100.0,527.0,286.0,112.0,1000.0,144.0,448.0,121.0,112.0,730.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1011.0,385000.0, 7.857,Appartement,-,49.0,,,2,-,1200.0,2100.0,527.0,286.0,112.0,1000.0,144.0,448.0,121.0,112.0,730.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1011.0,380000.0, 7.755,Appartement,-,49.0,,,2,-,1200.0,2100.0,527.0,286.0,112.0,1000.0,144.0,448.0,121.0,112.0,730.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1011.0,375000.0, 7.979,Appartement,-,47.0,,,2,-,1200.0,2100.0,527.0,286.0,112.0,1000.0,144.0,448.0,121.0,112.0,730.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1071.0,997000.0, 6.079,Bovenwoning,1914,164.0,592.0,179.0,6,4,,,,,,,,,,,,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1055.0,0.0,-,Appartement,-,,79.0,,1,1,,,,,,,,,,,,7.34,1.0262068965517241,10.108,0.23,0.17,0.34,0.18,0.08,0.17,0.08,0.75,3.275,0.48,0.16,0.36,"2,2",0.53,0.06,0.44,0.5,14.3,0.18030000000000002
,759644.0,,-,2011,155.0,405.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011.0,1425000.0, 5.337,Woon-/winkelpand,1005,267.0,,,7,-,573.0,1900.0,227.0,146.0,353.0,770.0,82.0,163.0,125.0,263.0,353.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1054.0,550000.0,-,Dubbele bovenwoning,-,,,,-,-,1700.0,996.0,298.0,596.0,16.0,596.0,190.0,353.0,104.0,299.0,2000.0,7.235,0.9462365591397849,23.819,0.11,0.11,0.5,0.22,0.06,0.65,0.22,0.13,4.675,0.64,0.21,0.16,"1,5",0.76,0.26,0.39,0.35,20.3,0.05
1071.0,2350000.0, 11.190,Tussenwoning,1906,210.0,774.0,102.0,-,-,2000.0,1000.0,384.0,353.0,87.0,542.0,81.0,195.0,69.0,171.0,1400.0,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1059.0,400000.0, 7.143,Bovenwoning,1928,56.0,151.0,56.0,2,1,1400.0,393.0,81.0,599.0,46.0,175.0,73.0,62.0,64.0,395.0,1600.0,10.835,0.8521367521367522,12.665,0.12,0.1,0.49,0.2,0.09,0.69,0.18,0.13,6.75,0.6,0.23,0.17,"1,6",0.79,0.26,0.44,0.3,21.2,0.0401
1096.0,1140000.0,-,Appartement,-,,,,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071.0,2500000.0, 12.821,Benedenwoning,2016,195.0,600.0,,-,-,,,,,,,,,,,,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1082.0,37500.0,-,Garage,-,,,,-,-,1600.0,1400.0,595.0,317.0,217.0,202.0,742.0,178.0,7.0,479.0,1800.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1087.0,550000.0, 4.231,Hoekwoning,2011,130.0,467.0,135.0,5,4,,,,,,,,,,,,490.0,,,0.08,0.46,0.24,0.18,0.03,0.77,0.17,0.06,340.0,0.74,0.16,0.1,"1,4",0.68,0.14,0.29,0.57,17.0,0.04
1071.0,3650000.0, 9.456,Herenhuis,1896,386.0,1.536,,9,5,1800.0,1200.0,52.0,439.0,141.0,544.0,153.0,314.0,106.0,375.0,1600.0,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1081.0,45000.0,-,Bedrijfsruimte,-,,,,-,-,1200.0,1500.0,815.0,314.0,161.0,533.0,364.0,235.0,51.0,110.0,1400.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1094.0,0.0,-,Woning,1902,,,,-,-,364.0,1900.0,244.0,197.0,130.0,646.0,70.0,176.0,114.0,279.0,657.0,12.055,1.0668380462724936,25.52,0.15,0.14,0.43,0.21,0.07,0.34,0.13,0.53,6.855,0.6,0.18,0.22,"1,8",0.63,0.09,0.42,0.49,15.5,0.1309
1013.0,22500.0,-,Garage,-,,,,-,-,1700.0,1700.0,359.0,391.0,408.0,634.0,923.0,380.0,354.0,998.0,2100.0,2.08,,6.832,0.06,0.41,0.33,0.16,0.04,0.5,0.28,0.22,1.61,0.8,0.13,0.07,"1,3",0.59,0.22,0.21,0.57,18.2,0.01
1075.0,4980000.0, 12.087,Woning,1921,412.0,,,-,-,1800.0,563.0,341.0,656.0,359.0,369.0,293.0,94.0,70.0,449.0,1500.0,5.235,0.9885931558935362,8.225,0.19,0.1,0.35,0.26,0.1,0.64,0.26,0.1,2.675,0.5,0.22,0.28,"2,0",0.74,0.44,0.28,0.28,33.3,0.020499999999999997
1013.0,599000.0,-,Bovenwoning,-,,330.0,49.0,4,3,1300.0,1600.0,98.0,380.0,60.0,380.0,170.0,278.0,369.0,739.0,1300.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
